Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.13792863868         30311.1375                7066.075563132445         -21.32068688612642        263.8187576791078         -0.2807425362706961       -1.074252665177154        7.429347659371539         
30311.13862308312         30311.13819444444         7034.889019097243         -85.68897319591899        708.7396083047604         -0.7584526912895019       -1.07063022648903         7.396311612247144         
30311.13931752757         30311.13888888889         6975.123592953587         -149.7093264855371        1150.773633619171         -1.233045673323422        -1.06265901022739         7.333153909127331         
30311.14001197201         30311.13958333333         6887.024877969038         -213.121740555019         1588.120874066379         -1.702572419962828        -1.05037270027179         7.240140221121929         
30311.14070641645         30311.14027777778         6770.954780066801         -275.668770071272         2019.001079072346         -2.165106324755722        -1.03382296379916         7.117661602508944         
30311.1414008609          30311.14097222222         6627.389914130409         -337.0966062452055        2441.661180401404         -2.618751793198341        -1.01307931291341         6.966232727055712         
30311.14209530534         30311.14166666667         6456.919485570414         -397.156138110435         2854.382638916796         -3.061652832199718        -0.9882287518297924       6.786489412996792         
30311.14278974979         30311.14236111111         6260.242658149016         -455.6039865462182        3255.488618284074         -3.492001554524422        -0.9593752403005696       6.57918530332697          
30311.14348419423         30311.14305555556         6038.165421216528         -512.2035039903548        3643.350930840127         -3.908046287068844        -0.9266391079351427       6.345187587377504         
30311.14417863867         30311.14375               5791.596994444448         -566.7257396665742        4016.396701812763         -4.308098805976336        -0.8901564919738119       6.085471966650647         
30311.14487308312         30311.14444444445         5521.545830683804         -618.9503709307904        4373.114724232124         -4.690540524151859        -0.850078756683763        5.801117501939813         
30311.14556752756         30311.14513888889         5229.115267321065         -668.6665971521716        4712.061516091845         -5.053828160373336        -0.8065718137931474       5.493301877468713         
30311.14626197201         30311.14583333333         4915.498831551693         -715.6739887844514        5031.867101490907         -5.396499716767355        -0.7598153079660143       5.163296812344115         
30311.14695641645         30311.14652777778         4581.975170834789         -759.7832840088466        5331.240497382163         -5.717180930371176        -0.7100016913542042       4.812462670131225         
30311.1476508609          30311.14722222222         4229.902601473141         -800.8171278568028        5608.974835296966         -6.014591355776085        -0.6573352414185885       4.442241668690386         
30311.14834530534         30311.14791666666         3860.71333068886          -838.6107520669376        5863.95204406282          -6.287549044256536        -0.6020310751541623       4.054150211907333         
30311.14903974979         30311.14861111111         3475.907446637519         -873.0125965726364        6095.14707594003          -6.534973676302839        -0.5443141923502596       3.649771528100111         
